zipcode,filedate,totaleviction
10037-1929,2017-08-21,1
10037-1929,2017-08-23,2
10037-1929,2017-12-07,1
10037-1931,2016-04-06,1
10037-1932,2016-05-24,1
10037-1932,2016-11-17,1
10037-1932,2017-03-10,1
10037-1934,2016-03-29,2
10037-1934,2016-04-01,1
10037-1934,2016-11-18,1
10037-1934,2017-06-21,2
10037-1934,2017-06-26,1
10037-1934,2017-08-14,1
10037-1935,2016-11-18,2
10037-1941,2016-02-29,3
10037-1941,2016-03-01,1
10037-1941,2016-07-26,1
10037-1943,2016-05-04,1
10037-1943,2016-06-23,2
10037-1943,2016-11-04,1
10037-1943,2016-11-09,1
10037-1944,2016-06-29,1
10037-1944,2016-08-12,1
10037-1944,2017-08-04,2
10037-1945,2016-08-12,1
10037-1947,2017-02-15,2
10037-1947,2017-07-10,1
10037-1950,2016-03-07,11
10037-1950,2016-06-29,1
10037-1951,2016-12-30,1
10037-1952,2017-02-15,1
10037-1952,2017-06-07,1
10037-2002,2016-07-25,2
10037-2002,2016-07-26,1
10037-2002,2016-07-28,1
10037-2002,2017-07-06,1
10037-2003,2016-04-22,1
10037-2003,2016-08-19,2
10037-2003,2016-11-17,3
10037-2003,2017-01-12,2
10037-2003,2017-05-18,1
10037-2003,2018-03-16,1
10037-2003,2018-04-09,4
10037-2005,2016-11-17,1
10037-2005,2017-01-25,1
10037-2005,2017-01-26,1
10037-2006,2017-08-31,1
10037-2007,2016-06-20,1
10037-2007,2016-07-25,2
10037-2007,2016-10-28,1
10037-2007,2017-07-06,1
10037-2010,2018-01-17,2
10037-2012,2016-04-22,1
10037-2012,2016-05-13,1
10037-2012,2018-05-10,1
10037-2013,2016-05-13,2
10037-2013,2016-07-25,1
10037-2013,2016-09-07,2
10037-2013,2016-10-11,3
10037-2014,2016-05-13,1
10037-2014,2016-11-17,1
10037-2014,2018-01-17,2
10037-2015,2017-06-15,1
10037-2015,2017-07-06,2
10037-2016,2016-05-13,1
10037-2016,2016-06-20,1
10037-2016,2016-09-07,2
10037-2016,2016-12-16,2
10037-2017,2016-05-13,1
10037-2017,2017-11-15,1
10037-2017,2017-11-16,2
10037-2017,2017-11-17,1
10037-2017,2017-11-20,2
10037-2018,2016-06-20,2
10037-2018,2017-07-12,2
10037-2020,2016-06-20,1
10037-2020,2016-08-19,2
10037-2020,2017-03-08,1
10037-2020,2017-10-24,4
10037-2021,2018-01-17,2
10037-2021,2018-01-18,2
10037-2022,2016-05-13,1
10037-2022,2017-07-12,1
10037-2023,2017-02-15,1
10037-2025,2017-01-12,1
10037-2025,2017-09-21,4
10037-2026,2016-04-22,2
10037-2026,2016-09-07,1
10037-2026,2017-02-15,4
10037-2026,2017-07-06,4
10037-2027,2016-04-22,1
10037-2028,2016-08-19,1
10037-2028,2018-03-16,5
10037-2030,2016-05-13,3
10037-2031,2016-05-20,1
10037-2031,2016-06-20,2
10037-2031,2017-01-18,1
10037-2031,2017-10-11,1
10037-2031,2018-01-17,1
10037-2032,2017-09-21,1
10037-2033,2016-06-20,1
10037-2033,2017-06-15,2
10037-2033,2017-06-16,1
10037-2034,2016-04-22,1
10037-2034,2016-06-07,1
10037-2034,2018-01-17,2
10037-2035,2016-10-11,1
10037-2035,2018-04-09,1
10037-2036,2016-07-25,1
10037-2036,2016-10-11,1
10037-2037,2016-06-20,1
10037-2040,2017-01-05,1
10037-2041,2016-05-13,1
10037-2041,2017-08-14,2
10037-2042,2016-05-13,2
10037-2042,2016-06-20,1
10037-2042,2016-09-06,1
10037-2042,2016-11-17,1
10037-2042,2017-12-20,3
10037-2043,2016-05-18,1
10037-2043,2016-06-20,3
10037-2043,2016-09-26,1
10037-2043,2016-11-17,2
10037-2044,2016-08-19,1
10037-2044,2016-11-17,1
10037-2044,2017-04-07,7
10037-2049,2016-07-25,1
10037-2049,2016-08-19,1
10037-2049,2017-02-15,3
10037-2049,2017-04-07,6
10037-2049,2017-04-10,3
10037-2049,2017-04-11,3
10037-2049,2018-03-16,1
10037-2050,2017-11-29,3
10037-2050,2017-11-30,3
10037-2050,2018-04-09,1
10037-2051,2016-12-16,1
10037-2051,2018-02-13,3
10037-2051,2018-05-10,3
10037-2051,2018-05-14,1
10037-2052,2016-01-27,1
10037-2053,2016-02-24,1
10037-2054,2016-06-20,2
10037-2087,2018-05-21,2
10037-2103,2016-08-19,1
10037-2105,2016-09-07,1
10037-2105,2017-04-07,1
10037-2105,2017-06-29,1
10037-2105,2018-01-17,1
10037-2105,2018-04-09,1
10037-2106,2016-05-13,1
10037-2106,2017-02-15,1
10037-2107,2016-11-17,1
10037-2107,2018-01-17,1
10037-2108,2016-05-13,1
10037-2108,2016-06-20,1
10037-2108,2017-08-02,1
10037-2108,2017-12-20,4
10037-2108,2017-12-21,2
10037-2109,2016-05-13,2
10037-2109,2016-11-17,2
10037-2109,2017-04-07,1
10037-2109,2017-10-24,2
10037-2109,2017-10-25,1
10037-2109,2018-02-13,2
10037-2109,2018-03-16,1
10037-2109,2018-04-09,1
10037-2110,2016-07-25,1
10037-2110,2017-10-24,1
10037-2111,2017-07-06,4
10037-2111,2017-07-10,3
10037-2111,2017-11-15,2
10037-2111,2018-04-09,3
10037-2112,2017-07-06,1
10037-2112,2018-01-17,2
10037-2114,2016-08-19,1
10037-2115,2016-05-13,1
10037-2115,2017-07-06,1
10037-2116,2016-05-13,2
10037-2116,2016-06-07,1
10037-2116,2016-11-17,1
10037-2116,2017-10-24,1
10037-2117,2016-05-13,1
10037-2117,2016-06-07,1
10037-2117,2016-12-16,5
10037-2118,2016-06-20,1
10037-2118,2016-07-25,1
10037-2118,2016-08-19,2
10037-2118,2017-06-15,1
10037-2118,2018-02-13,1
10037-2119,2017-08-14,1
10037-2120,2017-11-15,1
10037-2120,2018-02-13,1
10037-2121,2018-04-09,2
10037-2122,2016-06-20,1
10037-2122,2017-07-06,1
10037-2123,2016-05-04,1
10037-2123,2016-10-11,2
10037-2123,2017-05-18,4
10037-2123,2017-05-19,2
10037-2123,2018-03-16,3
10037-2131,2016-06-20,1
10037-2131,2016-10-11,1
10037-2131,2018-02-13,1
10037-2206,2016-04-22,1
10037-2206,2016-09-12,1
10037-2206,2017-04-07,1
10037-2206,2018-03-16,1
10037-2207,2016-04-22,1
10037-2207,2016-08-19,1
10037-2207,2016-12-02,1
10037-2207,2017-02-15,2
10037-2207,2017-06-15,1
10037-2207,2017-08-14,6
10037-2207,2017-10-17,1
10037-2207,2017-10-24,1
10037-2208,2016-05-13,1
10037-2208,2016-08-19,1
10037-2208,2016-09-12,1
10037-2209,2016-06-20,1
10037-2213,2016-05-13,1
10037-2217,2016-05-13,1
10037-2217,2016-08-19,3
10037-2217,2017-02-15,1
10037-2217,2018-04-09,2
10037-2218,2016-04-22,1
10037-2218,2016-05-13,1
10037-2218,2017-05-24,1
10037-2218,2017-06-15,1
10037-2218,2018-02-13,1
10037-2218,2018-04-09,2
10037-2220,2017-09-29,1
10037-2221,2016-04-22,1
10037-2221,2016-08-19,1
10037-2221,2016-08-24,1
10037-2222,2016-05-13,1
10037-2222,2016-05-20,1
10037-2222,2016-09-07,1
10037-2222,2017-04-07,3
10037-2222,2018-04-09,1
10037-2223,2017-11-15,1
10037-2224,2016-09-07,1
10037-2224,2016-12-30,1
10037-2224,2018-02-09,1
10037-2227,2016-04-22,1
10037-2227,2016-05-13,1
10037-2227,2016-09-06,1
10037-2227,2016-12-19,2
10037-2227,2016-12-21,1
10037-2227,2017-10-24,3
10037-2227,2017-11-15,5
10037-2227,2018-05-10,1
10037-2228,2016-08-19,1
10037-2228,2016-12-16,2
10037-2228,2018-01-17,1
10037-2229,2016-04-22,1
10037-2229,2016-08-08,1
10037-2229,2017-01-12,1
10037-2229,2017-12-20,2
10037-2229,2017-12-21,1
10037-2230,2016-05-13,1
10037-2231,2016-12-16,1
10037-2232,2017-05-18,1
10037-2232,2017-11-29,1
10037-2232,2018-03-05,1
10037-2233,2017-07-06,3
10037-2234,2016-05-13,1
10037-2234,2016-11-17,2
10037-2234,2017-05-18,2
10037-2234,2017-05-19,1
10037-2234,2018-05-10,1
10037-2235,2016-05-20,2
10037-2236,2016-05-13,1
10037-2236,2016-06-20,1
10037-2236,2016-10-11,1
10037-2236,2016-12-16,1
10037-2236,2017-11-15,3
10037-2236,2018-02-13,1
10037-2236,2018-04-09,1
10037-2302,2016-01-19,10
10037-2302,2016-01-20,2
10037-2302,2016-05-13,2
10037-2302,2016-06-16,2
10037-2302,2016-07-21,2
10037-2302,2016-08-17,6
10037-2302,2016-09-12,2
10037-2302,2016-11-28,5
10037-2302,2016-11-30,1
10037-2302,2016-12-15,2
10037-2302,2017-01-26,6
10037-2302,2017-06-21,1
10037-2302,2017-08-02,2
10037-2302,2017-09-07,1
10037-2302,2017-10-13,4
10037-2302,2018-02-08,1
10037-2302,2018-02-13,2
10037-2302,2018-03-19,3
10037-2302,2018-05-30,1
10037-2306,2016-07-21,2
10037-2306,2016-08-17,1
10037-2306,2016-09-12,1
10037-2306,2016-10-13,1
10037-2306,2016-11-28,2
10037-2306,2016-12-15,1
10037-2306,2017-05-24,3
10037-2306,2017-11-06,4
10037-2306,2017-11-30,4
10037-2306,2018-02-13,3
10037-2309,2017-02-15,2
10037-2310,2016-09-06,1
10037-2310,2016-11-17,1
10037-2310,2018-02-13,1
10037-2310,2018-03-23,1
10037-2310,2018-04-09,1
10037-2311,2016-07-25,1
10037-2311,2016-10-11,4
10037-2311,2017-07-06,1
10037-2312,2017-05-18,1
10037-2312,2017-07-06,1
10037-2313,2016-05-13,2
10037-2313,2016-05-20,2
10037-2313,2017-01-12,3
10037-2313,2017-09-21,1
10037-2313,2018-03-16,1
10037-2314,2016-07-25,1
10037-2314,2016-09-07,2
10037-2314,2017-12-20,3
10037-2315,2016-05-20,1
10037-2315,2016-10-11,1
10037-2316,2016-06-20,1
10037-2316,2017-07-06,1
10037-2317,2016-03-03,1
10037-2317,2016-03-04,1
10037-2317,2016-05-20,2
10037-2317,2016-11-17,1
10037-2317,2017-11-15,2
10037-2317,2017-11-16,1
10037-2317,2018-03-16,1
10037-2320,2016-04-22,1
10037-2320,2017-10-24,1
10037-2320,2018-01-17,4
10037-2320,2018-04-09,1
10037-2322,2016-05-13,1
10037-2322,2018-01-17,7
10037-2322,2018-05-10,1
10037-2323,2016-05-13,3
10037-2323,2017-07-06,1
10037-2323,2018-01-17,1
10037-2324,2016-09-07,1
10037-2324,2017-04-07,3
10037-2324,2017-09-21,4
10037-2325,2016-05-13,1
10037-2325,2017-03-03,2
10037-2325,2018-02-13,1
10037-2326,2018-01-17,1
10037-2327,2016-05-13,3
10037-2327,2016-11-17,1
10037-2327,2017-09-21,1
10037-2327,2018-05-10,1
10037-2330,2016-04-22,1
10037-2330,2016-05-18,1
10037-2330,2016-10-11,1
10037-2330,2017-02-15,1
10037-2330,2017-11-29,1
10037-2330,2018-01-17,2
10037-2331,2016-05-13,1
10037-2331,2016-08-19,1
10037-2331,2017-06-23,1
10037-2331,2017-07-06,1
10037-2331,2018-02-13,2
10037-2332,2016-11-17,1
10037-2332,2018-02-13,1
10037-2333,2016-04-22,1
10037-2333,2018-04-09,1
10037-2333,2018-05-10,1
10037-2334,2017-02-15,1
10037-2334,2017-06-15,2
10037-2334,2018-01-17,1
10037-2335,2016-05-13,1
10037-2335,2016-07-25,1
10037-2335,2017-07-06,1
10037-2335,2017-12-21,1
10037-2335,2018-04-09,1
10037-2336,2016-06-20,1
10037-2336,2016-07-25,1
10037-2337,2016-06-20,1
10037-2338,2016-08-19,1
10037-2338,2017-09-21,2
10037-2341,2016-03-21,2
10037-2341,2016-05-13,1
10037-2341,2016-06-16,1
10037-2341,2016-08-17,1
10037-2341,2016-09-12,1
10037-2341,2016-11-28,1
10037-2341,2017-03-01,4
10037-2341,2017-06-21,3
10037-2341,2017-08-02,1
10037-2341,2017-11-06,1
10037-2341,2018-02-13,1
10037-2341,2018-03-19,2
10037-2342,2016-11-17,1
10037-2342,2017-07-06,1
10037-2343,2016-06-20,1
10037-2402,2016-03-29,1
10037-2402,2016-09-28,1
10037-2405,2016-03-29,1
10037-2405,2017-04-03,1
10037-2406,2016-03-29,1
10037-2406,2016-07-07,1
10037-2419,2016-10-24,1
10037-2419,2017-06-12,1
10037-2419,2017-06-13,1
10037-2504,2016-05-10,1
10037-2504,2018-01-05,3
10037-2504,2018-01-09,1
10037-2504,2018-03-28,5
10037-2505,2016-11-30,5
10037-2505,2017-03-06,1
10037-2505,2017-07-27,4
10037-2508,2016-09-14,1
10037-2508,2017-06-30,1
10037-2512,2016-01-20,5
10037-2512,2016-10-11,4
10037-2512,2017-06-30,2
10037-2514,2016-06-01,1
10037-2514,2016-07-13,2
10037-2514,2017-01-30,17
10037-2514,2017-07-27,2
10037-2514,2017-10-16,1
10037-2519,2016-03-28,1
10037-2519,2016-09-14,1
10037-2519,2017-07-27,1
10037-2519,2018-02-14,6
10037-2519,2018-02-15,1
10037-2522,2016-06-02,1
10037-2522,2018-02-23,1
10037-2525,2017-06-30,5
10037-2525,2017-07-05,1
10037-2528,2016-03-28,1
10037-2528,2016-06-01,1
10037-2528,2016-12-09,1
10037-2528,2017-03-29,1
10037-2528,2017-06-28,1
10037-2528,2017-09-29,1
10037-2530,2016-03-28,1
10037-2530,2016-11-02,2
10037-2530,2017-06-07,2
10037-2530,2017-06-08,1
10037-2530,2017-06-30,1
10037-2530,2018-02-14,2
10037-2530,2018-04-10,2
10037-2530,2018-04-12,1
10037-2533,2016-06-01,1
10037-2533,2016-12-30,1
10037-2533,2017-06-30,1
10037-2533,2017-12-13,1
10037-2600,2016-07-13,1
10037-2602,2016-11-30,1
10037-2602,2018-01-05,1
10037-2602,2018-03-28,3
10037-2604,2016-03-28,1
10037-2607,2016-01-27,4
10037-2607,2016-06-01,1
10037-2607,2016-07-13,1
10037-2607,2016-11-10,1
10037-2607,2017-01-30,5
10037-2610,2016-04-22,1
10037-2610,2017-03-29,4
10037-2612,2016-06-01,2
10037-2612,2017-01-30,1
10037-2612,2017-02-27,5
10037-2616,2016-08-09,1
10037-2616,2017-09-29,5
10037-2619,2016-06-01,1
10037-2619,2017-06-07,1
10037-2623,2016-06-01,1
10037-2623,2017-12-13,10
10037-2623,2018-05-29,2
10037-2626,2016-03-28,1
10037-2626,2016-11-02,2
10037-2626,2017-02-27,3
10037-2626,2017-02-28,1
10037-2626,2017-05-11,1
10037-2626,2017-06-07,1
10037-2626,2018-03-28,3
10037-2629,2016-10-11,1
10037-2629,2017-04-28,1
10037-2629,2017-05-17,1
10037-2632,2017-04-28,3
10037-2632,2017-07-27,1
10037-2632,2017-09-29,2
10037-2702,2016-01-19,1
10037-2702,2016-03-21,1
10037-2702,2016-05-13,1
10037-2702,2016-07-21,2
10037-2702,2016-08-17,2
10037-2702,2016-10-13,1
10037-2702,2016-12-15,1
10037-2702,2017-03-01,2
10037-2702,2017-06-21,5
10037-2702,2017-08-02,1
10037-2702,2017-10-13,2
10037-2702,2017-11-30,1
10037-2702,2018-03-19,2
10037-2703,2016-01-19,3
10037-2703,2016-05-13,1
10037-2703,2016-06-16,1
10037-2703,2016-08-17,2
10037-2703,2016-09-12,1
10037-2703,2016-11-28,1
10037-2703,2017-08-02,1
10037-2703,2017-10-13,2
10037-2703,2017-11-06,1
10037-2703,2017-11-30,1
10037-2703,2018-02-13,1
10037-2703,2018-03-19,1
10037-2704,2018-03-28,2
10037-2707,2016-04-22,1
10037-2707,2016-11-02,1
10037-2707,2017-04-28,2
10037-2707,2017-08-04,1
10037-2707,2017-12-13,1
10037-2708,2016-07-13,1
10037-2708,2016-11-02,1
10037-2708,2016-11-30,3
10037-2708,2017-03-29,1
10037-2708,2017-07-12,1
10037-2708,2017-12-13,3
10037-2708,2018-02-14,2
10037-2708,2018-02-21,1
10037-2711,2016-01-20,4
10037-2711,2016-06-01,1
10037-2714,2016-09-14,1
10037-2714,2017-06-07,1
10037-2714,2017-08-14,1
10037-2714,2018-02-14,1
10037-2715,2016-01-27,2
10037-2715,2016-10-11,2
10037-2715,2016-11-09,1
10037-2715,2017-07-27,1
10037-2716,2017-03-29,1
10037-2716,2017-04-28,1
10037-2716,2017-05-01,2
10037-2716,2017-06-30,2
10037-2716,2017-09-05,1
10037-2716,2017-09-29,2
10037-2716,2017-12-13,1
10037-2717,2016-03-17,1
10037-2717,2016-03-28,1
10037-2717,2016-03-29,1
10037-2717,2016-09-14,2
10037-2717,2016-10-11,2
10037-2717,2016-11-09,2
10037-2717,2017-07-27,1
10037-2717,2017-12-13,1
10037-2717,2018-01-05,1
10037-2717,2018-01-08,1
10037-2717,2018-01-16,1
10037-2717,2018-05-31,1
10037-2718,2016-03-01,2
10037-2718,2016-09-09,1
10037-2718,2018-05-29,1
10037-2719,2016-10-27,1
10037-2719,2017-02-27,1
10037-2719,2017-09-29,2
10037-2719,2017-10-04,1
10037-2719,2017-10-05,1
10037-2719,2018-01-05,2
10037-2719,2018-04-10,2
10037-2720,2017-06-14,1
10037-2720,2017-12-13,1
10037-2801,2016-03-21,3
10037-2801,2016-05-13,3
10037-2801,2016-07-21,2
10037-2801,2016-08-17,3
10037-2801,2016-10-13,4
10037-2801,2016-11-28,2
10037-2801,2016-12-15,4
10037-2801,2017-01-26,4
10037-2801,2017-08-02,5
10037-2801,2017-10-13,4
10037-2801,2017-11-30,4
10037-2801,2018-04-09,3
10037-2802,2016-06-16,1
10037-2802,2016-07-21,1
10037-2802,2016-08-17,1
10037-2802,2016-09-12,2
10037-2802,2016-10-13,2
10037-2802,2016-11-28,4
10037-2802,2017-01-26,3
10037-2802,2017-03-01,2
10037-2802,2017-05-24,6
10037-2802,2017-06-21,4
10037-2802,2017-08-02,4
10037-2802,2017-09-07,1
10037-2802,2017-10-13,4
10037-2802,2017-11-30,9
10037-2802,2018-01-12,1
10037-2802,2018-03-19,5
10037-2802,2018-04-09,2
10037-2802,2018-05-30,3
10037-2802,2018-06-04,1
10037-2804,2016-01-19,29
10037-2804,2016-05-13,1
10037-2804,2016-06-16,6
10037-2804,2016-07-21,2
10037-2804,2016-08-17,5
10037-2804,2016-09-12,3
10037-2804,2016-10-13,3
10037-2804,2016-11-28,3
10037-2804,2016-12-15,2
10037-2804,2017-01-26,2
10037-2804,2017-03-01,3
10037-2804,2017-05-24,5
10037-2804,2017-06-21,2
10037-2804,2017-08-02,3
10037-2804,2017-09-07,2
10037-2804,2017-10-13,1
10037-2804,2017-11-06,1
10037-2804,2017-11-30,1
10037-2804,2018-02-13,1
10037-2804,2018-03-19,1
10037-2804,2018-05-30,1
10037-2805,2018-04-09,1
10037-2806,2016-05-13,1
10037-2806,2016-06-16,1
10037-2806,2016-07-21,2
10037-2806,2016-10-13,2
10037-2806,2017-10-13,1
10037-2806,2017-11-06,2
10037-2806,2017-11-30,4
10037-2806,2018-02-13,5
10037-2806,2018-03-19,1
10037-2806,2018-04-09,1
10037-2806,2018-05-30,2
10037-2807,2016-06-16,1
10037-2807,2016-07-21,1
10037-2807,2016-09-12,4
10037-2807,2016-10-13,2
10037-2807,2016-12-15,3
10037-2807,2017-06-21,1
10037-2807,2017-10-13,1
10037-2807,2017-11-30,1
10037-2807,2018-03-19,2
10037-2807,2018-05-30,2
10037-2809,2016-06-16,1
10037-2809,2016-07-21,2
10037-2809,2016-08-17,1
10037-2809,2016-09-12,1
10037-2809,2016-10-13,1
10037-2809,2016-11-28,3
10037-2809,2016-12-15,1
10037-2809,2017-04-27,3
10037-2809,2017-06-21,2
10037-2809,2017-11-30,1
10037-2811,2016-06-16,1
10037-2811,2016-07-21,1
10037-2811,2016-09-12,1
10037-2811,2016-10-13,1
10037-2811,2016-10-28,1
10037-2811,2017-04-27,1
10037-2811,2017-09-07,1
10037-2811,2017-11-30,1
10037-2811,2018-03-19,3
10037-2812,2016-05-13,4
10037-2812,2016-06-16,1
10037-2812,2016-07-21,1
10037-2812,2016-08-17,3
10037-2812,2016-10-13,2
10037-2812,2016-11-28,2
10037-2812,2016-12-15,1
10037-2812,2017-03-01,5
10037-2812,2017-05-24,3
10037-2812,2017-06-21,1
10037-2812,2017-09-07,2
10037-2812,2017-10-13,2
10037-2812,2017-11-06,5
10037-2812,2017-11-30,2
10037-2812,2018-03-19,6
10037-2812,2018-05-30,1
10037-2814,2016-03-21,7
10037-2814,2016-05-13,1
10037-2814,2016-10-13,1
10037-2814,2016-12-15,3
10037-2814,2017-05-24,1
10037-2814,2017-06-21,3
10037-2814,2017-11-30,5
10037-2814,2018-04-09,1
10037-2815,2016-11-28,2
10037-2815,2016-12-15,1
10037-2815,2017-06-21,1
10037-2815,2017-11-30,1
10037-2815,2018-05-30,1
10037-2817,2016-08-17,1
10037-2817,2017-03-01,1
10037-2817,2017-06-21,1
10037-2817,2017-09-25,1
10037-2817,2018-03-19,2
10037-2817,2018-05-30,1
10037-2818,2016-03-21,1
10037-2818,2016-05-13,1
10037-2818,2016-06-16,1
10037-2818,2016-07-21,2
10037-2818,2016-11-28,1
10037-2818,2016-12-15,3
10037-2818,2017-11-06,2
10037-2819,2016-01-19,12
10037-2819,2016-05-13,2
10037-2819,2016-06-16,4
10037-2819,2016-07-21,5
10037-2819,2016-08-17,4
10037-2819,2016-10-28,1
10037-2819,2016-11-28,3
10037-2819,2017-01-26,8
10037-2819,2017-06-21,1
10037-2819,2017-08-02,3
10037-2819,2017-09-07,3
10037-2819,2017-10-13,5
10037-2819,2017-11-06,1
10037-2819,2017-11-30,5
10037-2819,2018-02-13,7
10037-2819,2018-03-19,2
10037-2819,2018-04-09,1
10037-2822,2016-12-15,2
10037-2822,2018-02-13,1
10037-2823,2016-05-13,2
10037-2823,2016-06-16,3
10037-2823,2016-08-17,2
10037-2823,2016-09-12,4
10037-2823,2017-01-13,1
10037-2823,2017-01-26,2
10037-2823,2017-03-01,8
10037-2823,2017-04-27,4
10037-2823,2017-11-30,1
10037-2823,2018-02-13,1
10037-2823,2018-03-19,2
10037-2824,2016-05-13,1
10037-2824,2016-07-21,3
10037-2824,2016-09-12,2
10037-2824,2016-11-28,1
10037-2824,2016-12-15,1
10037-2824,2017-04-28,2
10037-2824,2017-06-21,2
10037-2824,2017-10-13,1
10037-2824,2018-06-27,29
10037-2825,2016-07-21,1
10037-2825,2016-12-15,1
10037-2825,2017-01-26,1
10037-2825,2017-03-01,2
10037-2825,2017-11-30,2
10037-2827,2016-06-16,2
10037-2827,2018-03-19,3
10037-2829,2016-07-21,3
10037-2829,2016-10-13,3
10037-2829,2016-11-28,2
10037-2829,2017-08-02,1
10037-2829,2018-02-13,1
10037-2830,2016-05-13,1
10037-2830,2016-06-16,3
10037-2830,2016-10-28,2
10037-2830,2017-06-21,4
10037-2830,2017-09-07,4
10037-2830,2017-11-06,2
10037-2832,2018-03-19,3
10037-2832,2018-04-09,2
10037-2834,2016-05-13,3
10037-2834,2016-09-12,3
10037-2834,2016-11-28,2
10037-2834,2017-01-26,2
10037-2834,2017-10-13,1
10037-2834,2018-03-19,2
10037-2834,2018-05-30,2
10037-2835,2016-03-21,6
10037-2835,2016-05-13,2
10037-2835,2016-07-21,1
10037-2835,2016-09-12,2
10037-2835,2016-10-13,1
10037-2835,2016-12-15,5
10037-2835,2017-03-01,7
10037-2835,2017-10-13,1
10037-2835,2018-02-13,2
10037-2835,2018-03-19,1
10037-2836,2016-03-10,13
10037-2836,2016-05-13,2
10037-2836,2016-07-21,1
10037-2836,2016-09-12,3
10037-2836,2016-12-15,3
10037-2836,2017-01-26,3
10037-2836,2017-06-21,2
10037-2836,2017-11-30,1
10037-2836,2018-02-13,5
10037-2836,2018-04-09,1
10037-2838,2016-09-12,1
10037-2838,2016-10-13,1
10037-2838,2016-12-15,1
10037-2838,2017-09-07,3
10037-2838,2017-10-13,2
10037-2838,2018-02-13,1
10037-2839,2016-02-16,2
10037-2901,2017-04-13,1
10037-2910,2018-01-16,1
10037-2910,2018-01-25,1
10037-2910,2018-01-26,1
10037-2911,2016-08-23,1
10037-2911,2016-12-23,1
10037-2912,2016-06-27,1
10037-2912,2016-08-23,1
10037-2912,2016-12-05,1
10037-2912,2017-09-22,2
10037-2913,2016-08-04,1
10037-2913,2016-12-23,2
10037-2913,2017-02-23,1
10037-2913,2018-03-09,1
10037-2914,2017-12-06,1
10037-2920,2016-01-19,18
10037-2920,2016-05-13,2
10037-2920,2016-06-16,2
10037-2920,2016-07-21,4
10037-2920,2016-08-17,5
10037-2920,2016-09-12,2
10037-2920,2016-10-13,5
10037-2920,2016-11-28,3
10037-2920,2017-01-26,5
10037-2920,2017-03-01,5
10037-2920,2017-05-24,2
10037-2920,2017-06-21,3
10037-2920,2017-08-02,1
10037-2920,2017-10-13,2
10037-2920,2017-11-06,4
10037-2920,2017-11-30,4
10037-2920,2018-03-19,3
10037-2920,2018-04-09,1
10037-2920,2018-05-30,1
10037-2921,2018-04-09,3
10037-2923,2016-09-12,3
10037-2923,2017-05-24,1
10037-2923,2017-11-30,1
10037-2924,2016-03-21,2
10037-2924,2016-05-13,1
10037-2924,2016-08-17,2
10037-2924,2016-12-15,3
10037-2924,2017-04-27,3
10037-2924,2017-11-06,4
10037-2924,2018-04-09,1
10037-2924,2018-05-30,1
10037-2926,2016-03-10,3
10037-2926,2016-06-16,2
10037-2926,2016-07-21,3
10037-2926,2016-10-13,3
10037-2926,2016-11-28,5
10037-2926,2016-12-15,2
10037-2926,2017-01-26,3
10037-2926,2017-05-24,2
10037-2926,2017-08-02,1
10037-2926,2017-10-13,5
10037-2926,2017-11-06,1
10037-2926,2018-03-19,1
10037-2926,2018-05-30,3
10037-2928,2017-08-02,3
10037-2929,2016-09-12,2
10037-2929,2016-10-13,2
10037-2929,2017-06-21,1
10037-2929,2017-10-13,3
10037-2929,2018-03-19,2
10037-2930,2016-03-21,3
10037-2930,2016-06-16,1
10037-2930,2016-07-21,1
10037-2930,2016-09-12,5
10037-2930,2016-11-28,1
10037-2930,2017-03-01,10
10037-2930,2017-06-21,4
10037-2930,2017-09-07,7
10037-2930,2017-10-13,2
10037-2930,2017-11-30,1
10037-2930,2018-03-19,1
10037-2930,2018-04-09,1
10037-2932,2016-08-23,5
10037-2932,2016-11-23,1
10037-2932,2016-12-05,1
10037-2932,2017-10-23,3
10037-2932,2017-10-25,2
10037-2935,2016-06-27,2
10037-2935,2016-08-04,1
10037-2936,2016-06-27,2
10037-2936,2016-08-23,2
10037-2936,2017-02-23,4
10037-2936,2017-09-28,1
10037-2936,2017-09-29,1
10037-2936,2018-03-09,1
10037-2937,2018-01-23,1
10037-2938,2016-06-27,1
10037-2938,2016-08-23,3
10037-2938,2017-05-01,1
10037-2938,2018-01-23,3
10037-2938,2018-05-18,1
10037-2939,2016-06-27,2
10037-2939,2017-01-20,1
10037-2939,2017-09-28,4
10037-2939,2018-03-29,1
10037-2940,2016-08-23,4
10037-2940,2016-12-05,1
10037-2940,2017-02-23,10
10037-2940,2017-04-24,1
10037-2940,2018-05-18,2
10037-2947,2016-05-16,1
10037-2947,2016-08-05,1
10037-2947,2016-09-22,2
10037-2947,2017-05-10,1
10037-2947,2017-08-03,1
10037-2947,2017-08-04,1
10037-2947,2017-11-29,2
10037-2947,2018-03-09,1
10037-2948,2016-06-13,1
10037-2948,2016-06-30,1
10037-2948,2016-07-27,1
10037-2948,2016-08-04,1
10037-2948,2016-12-05,2
10037-2948,2017-01-17,3
10037-2948,2017-08-14,1
10037-2948,2017-08-18,1
10037-2948,2017-09-19,4
10037-2948,2018-03-29,1
10037-2952,2016-02-11,3
10037-2952,2017-09-08,1
10037-2953,2017-04-13,1
10037-2954,2016-09-21,1
10037-2954,2017-11-16,3
10037-2954,2018-01-05,1
10037-2954,2018-02-08,1
10037-2954,2018-03-15,1
10037-2955,2016-08-01,1
10037-2955,2017-04-11,1
